fact_key,order_id,order_item_id,customer_key,product_key,date_key,geo_key,order_status,price,freight_value,total_payment_value,avg_review_score,is_canceled
68587,9cb4982223168ae7d72cce4d255f4fd9,1,69213,11443,832,8071,delivered,45.00,16.32,61.32,5.0000000000000000,f
68588,9cb4f8b17250c5cf99d923b8a66c0f33,1,1593,867,661,17819,delivered,89.90,16.39,106.29,5.0000000000000000,f
68589,9cb6476278f2baad1be61b03dc7c8d59,1,32602,20132,734,5049,delivered,12.30,14.15,40.11,5.0000000000000000,f
68590,9cb6476278f2baad1be61b03dc7c8d59,2,32602,21912,734,5049,delivered,12.25,1.41,40.11,5.0000000000000000,f
68591,9cb69ff0cd93cb4624576397135d5b52,1,34871,26700,933,8878,delivered,29.75,22.14,51.89,5.0000000000000000,f
68592,9cb72ea4aed538b235a9936b84656974,1,79317,5144,928,6670,delivered,219.97,60.75,280.72,5.0000000000000000,f
68593,9cb8098ab14d7f21e32786b85f62f5e2,1,87521,18187,858,10460,delivered,129.90,62.71,192.61,4.0000000000000000,f
68594,9cb828e4c199d05058a48c78126e3a51,1,82353,29222,587,6612,delivered,40.00,18.59,58.59,5.0000000000000000,f
68595,9cb82a3ae51fb07b957662bdff7a189a,1,9799,18347,734,3506,delivered,159.99,10.53,170.52,5.0000000000000000,f
68596,9cb889253dc2c8b7e04d285ac7728853,1,47706,22670,565,4504,delivered,59.90,13.44,73.34,4.0000000000000000,f
68597,9cb899ec49b7c2411eae41cd5977de2f,1,45009,5358,741,8226,delivered,72.89,14.45,87.34,4.0000000000000000,f
68598,9cb8c7bd7be3365cd019f27478f6f974,1,89780,19458,650,13846,delivered,179.49,26.54,206.03,3.0000000000000000,f
68599,9cb8f0af8d94e8eb6c245e305a1ee8d7,1,78657,20971,799,14699,delivered,78.00,18.43,192.86,1.00000000000000000000,f
68600,9cb8f0af8d94e8eb6c245e305a1ee8d7,2,78657,20971,799,14699,delivered,78.00,18.43,192.86,1.00000000000000000000,f
68601,9cbace8b4f2406f3a0a9c404d60a2328,1,93427,17709,840,3112,delivered,79.90,7.42,87.32,1.00000000000000000000,f
68602,9cbbee2d6fc84610e720368c09517556,1,67057,17091,825,6246,delivered,489.00,84.51,573.51,5.0000000000000000,f
68603,9cbbfeb4725fc1144efeb735c4444b91,1,12219,1978,713,5002,delivered,69.90,42.63,225.06,4.0000000000000000,f
68604,9cbbfeb4725fc1144efeb735c4444b91,2,12219,1978,713,5002,delivered,69.90,42.63,225.06,4.0000000000000000,f
68605,9cbc9568dccaf53e33a60ed966a8a94c,1,19329,4300,854,3337,delivered,138.00,24.15,162.15,5.0000000000000000,f
68606,9cbcdb9b66b405fad4ce66814cf634d3,1,73690,7762,527,6287,delivered,99.90,15.45,115.35,5.0000000000000000,f
68607,9cbffd61028eba6badc7fe8367674130,1,33241,19394,739,5943,delivered,27.99,11.85,39.84,5.0000000000000000,f
68608,9cc025093e16276c24f5b98f3dc158a2,1,70002,9767,833,7048,delivered,120.49,15.72,136.21,5.0000000000000000,f
68609,9cc24e01fbb1cfd8cbb426c88f52ab23,1,93792,9006,574,3444,delivered,40.00,8.27,48.27,5.0000000000000000,f
68610,9cc3a04136905d908a83caf612b0d7cb,1,23945,25330,858,3821,delivered,32.90,22.93,55.83,5.0000000000000000,f
68611,9cc3e50532214c8372b66872e49ccff9,1,58720,27729,746,8167,delivered,19.97,9.09,58.12,4.0000000000000000,f
68612,9cc3e50532214c8372b66872e49ccff9,2,58720,27729,746,8167,delivered,19.97,9.09,58.12,4.0000000000000000,f
68613,9cc3ede215e132a6d2314d0986e070bb,1,72855,17302,692,10888,delivered,48.90,27.73,76.63,5.0000000000000000,f
68614,9cc4dad72e909de2e179cbdf7a08d072,1,60542,22823,523,17661,delivered,34.99,15.10,50.09,5.0000000000000000,f
68615,9cc4ea682d63b102c5b7d5cccae73748,1,46414,21672,903,18962,delivered,78.00,18.65,96.65,5.0000000000000000,f
68616,9cc64bcad125a311c53a26c9e1b20983,1,70912,25917,639,4122,delivered,16.90,9.34,26.24,5.0000000000000000,f
68617,9cc8449aff35ffa0d977428fd75a127f,1,73041,9891,657,4026,delivered,129.99,9.10,139.09,5.0000000000000000,f
68618,9cc8a145d8be894ab07cdbd8503c4887,1,85332,23696,698,9384,delivered,255.00,16.54,271.54,4.0000000000000000,f
68619,9cc9e5aaad2fee99a6ba423fed688178,1,67082,32549,952,8097,delivered,89.70,13.97,103.67,4.0000000000000000,f
68620,9cca241ed87f1ae14fc65df5c12397a8,1,72545,30102,668,11992,delivered,319.99,44.65,364.64,5.0000000000000000,f
68621,9cca82f566f14878d871fcf5cd0125e3,1,86266,31145,629,4921,delivered,148.00,14.64,162.64,3.0000000000000000,f
68622,9ccb6719fa8bca71f05094ee18873cd6,1,85022,12106,893,17096,delivered,19.65,18.23,37.88,5.0000000000000000,f
68623,9ccbbf2108a513e80caafbde31524683,1,18007,11747,785,15227,delivered,122.99,15.61,138.60,5.0000000000000000,f
68624,9ccd75b5f3444a2dbf104b9cdc1183a1,1,52737,11252,572,5716,delivered,16.90,15.10,32.00,5.0000000000000000,f
68625,9ccdba05192bfa286b86afb44d5296c6,1,29562,22603,568,4605,delivered,55.00,7.78,62.78,5.0000000000000000,f
68626,9ccf81055013ee5c95099ed3baf8ae4f,1,62697,1065,660,6962,delivered,99.00,41.08,140.08,5.0000000000000000,f
68627,9ccfe5d0484872e6df585a289fc12206,1,57748,9658,561,3498,delivered,153.00,12.57,165.57,1.00000000000000000000,f
68628,9cd142b4697df74bb8f34fd7b5573a51,1,2537,8647,930,4891,delivered,49.90,15.45,65.35,5.0000000000000000,f
68629,9cd1a38b56d3067cee2bb38aaec7a267,1,79347,8757,656,13652,delivered,99.90,29.10,129.00,5.0000000000000000,f
68630,9cd2255ff41cdabee2e24bd9ec5b2084,1,56637,5046,861,6839,delivered,39.00,18.23,57.23,3.0000000000000000,f
68631,9cd2736eb96c50673ad7bb77faacf085,1,75915,7080,761,7321,delivered,49.90,17.60,67.50,5.0000000000000000,f
68632,9cd28af4a02dd368c02825e1bf9ea210,1,25517,15205,695,7112,delivered,139.99,57.65,197.64,1.00000000000000000000,f
68633,9cd3b076bc5d4205fc15c0b23dfc78bb,1,55242,10563,713,12588,delivered,49.90,17.63,67.53,4.0000000000000000,f
68634,9cd3b6a2b07667e425975a219b4fc382,1,58041,20457,859,5451,delivered,75.25,12.97,88.22,5.0000000000000000,f
68635,9cd4acec394235fdf417882afb629ae6,1,61475,15780,547,2966,delivered,174.33,18.50,192.83,5.0000000000000000,f
68636,9cd4ed9a91b520c126c71e7f898b24dc,1,91512,11747,810,,delivered,122.99,15.74,138.73,5.0000000000000000,f
68637,9cd56a4791f9a693673888aec901d978,1,95549,22166,675,12398,delivered,50.90,35.68,86.58,4.0000000000000000,f
68638,9cd5810e0e93f3aa22403b2a7371d1a2,1,9654,21765,792,4585,delivered,49.00,12.69,61.69,5.0000000000000000,f
68639,9cd5f349a759d059719d6f62cb3f84ac,1,28498,10841,774,3269,delivered,49.90,13.37,63.27,5.0000000000000000,f
68640,9cd6015fc7c3321b8cfc4459af284790,1,13283,13805,908,4913,delivered,12.99,7.39,20.38,5.0000000000000000,f
68641,9cd69a292cbec7756bbef4d854c773ca,1,73983,31804,518,4919,delivered,99.99,11.90,111.89,1.00000000000000000000,f
68642,9cd721f408e8bf94b981ebe34f7007c4,1,24369,27026,938,4567,delivered,69.90,23.29,93.19,3.0000000000000000,f
68643,9cd76a738c425b55aa860a6c5e469857,1,92273,19647,440,18216,delivered,59.90,15.63,151.06,5.0000000000000000,f
68644,9cd76a738c425b55aa860a6c5e469857,2,92273,19647,440,18216,delivered,59.90,15.63,151.06,5.0000000000000000,f
68645,9cd81410d5ea20ed0a63e263e018be5b,1,81575,20153,536,8479,delivered,27.90,15.10,43.00,4.0000000000000000,f
68646,9cd835ca1f7889a20d3ab1781d3de6b6,1,83689,6305,867,4505,delivered,89.00,13.06,204.12,3.0000000000000000,f
68647,9cd835ca1f7889a20d3ab1781d3de6b6,2,83689,6305,867,4505,delivered,89.00,13.06,204.12,3.0000000000000000,f
68648,9cd88e173978b7414b46e60ddc882ae2,1,70691,7080,605,6814,delivered,59.90,17.67,155.14,5.0000000000000000,f
68649,9cd88e173978b7414b46e60ddc882ae2,2,70691,7080,605,6814,delivered,59.90,17.67,155.14,5.0000000000000000,f
68650,9cdbb1c345ba349adba6b394300770d1,1,82419,9797,774,5100,delivered,210.00,24.05,234.05,5.0000000000000000,f
68651,9cdc72b55b79350079c72ed8a2e8ee17,1,75552,10812,860,1191,delivered,58.67,8.29,133.92,,f
68652,9cdc72b55b79350079c72ed8a2e8ee17,2,75552,10812,860,1191,delivered,58.67,8.29,133.92,,f
68653,9cdcfc512d810430e601a06d02c4548b,1,8955,7293,601,1018,delivered,38.00,9.34,47.34,4.0000000000000000,f
68654,9cde7398ead60380bf2289455b2d8dec,1,74380,17176,852,5760,delivered,88.00,10.30,98.30,4.0000000000000000,f
68655,9cded624277b5db2eff76d40cf10f66b,1,1345,17499,930,3136,delivered,53.90,12.68,66.58,5.0000000000000000,f
68656,9cdf5eee30c936e5a33b193998e40d07,1,22564,26266,745,15927,delivered,179.17,30.29,209.46,5.0000000000000000,f
68657,9cdf9fb8b53e82a2a63e2618f49dc28a,1,66675,28821,792,5101,delivered,45.80,16.11,61.91,1.00000000000000000000,f
68658,9ce03263783d6de468ef6a6debdbe92a,1,27935,14750,889,6695,delivered,579.99,26.60,606.59,5.0000000000000000,f
68659,9ce0c6d8c2be703af5c2a180b715fc8f,1,2699,15037,451,1596,delivered,49.90,11.74,61.64,4.0000000000000000,f
68660,9ce19d5b71288d9c2fbb7e5848d28d95,1,65843,24459,734,4107,delivered,135.00,13.97,148.97,4.0000000000000000,f
68661,9ce1af91f300b02131e968687bca1732,1,72620,28707,931,4260,delivered,669.99,19.79,689.78,5.0000000000000000,f
68662,9ce36e2fe5d89681ffcdc294ea7363ac,1,91996,30718,886,12364,delivered,35.90,50.85,86.75,4.0000000000000000,f
68663,9ce40c402845819d3d1c88eb10a41e4a,1,73163,31879,614,3100,delivered,52.90,9.27,62.17,4.0000000000000000,f
68664,9ce41d418568ba8baf957d5490932291,1,93716,29727,803,6047,delivered,169.90,18.10,188.00,3.0000000000000000,f
68665,9ce4398b070b04730a8cabbd1680a567,1,22708,20596,953,4899,delivered,228.00,26.58,254.58,4.0000000000000000,f
68666,9ce475d5a0f449a5b6f9c86c7e98e331,1,29650,16771,749,10229,delivered,250.00,50.36,300.36,1.00000000000000000000,f
68667,9ce48efca38264fece92fb03a3e33562,1,67647,15284,586,6390,delivered,56.99,14.15,71.14,5.0000000000000000,f
68668,9ce6c58565a9f49c421d2c6e9f650041,1,45568,5325,655,12567,delivered,109.90,30.00,139.90,1.00000000000000000000,f
68669,9ce8430d551b7b0e371800e7a6ebb991,1,50755,31879,516,17808,delivered,50.90,15.11,66.01,4.0000000000000000,f
68670,9ce8bab700f7de85a07a9ee7d4e18ea3,1,29812,15179,944,15996,delivered,189.90,28.31,218.21,5.0000000000000000,f
68671,9ce8edfd64ca03e850463ed0b3d73de0,1,42747,6038,900,6639,delivered,59.99,18.52,157.02,5.0000000000000000,f
68672,9ce8edfd64ca03e850463ed0b3d73de0,2,42747,6038,900,6639,delivered,59.99,18.52,157.02,5.0000000000000000,f
68673,9ce991aaccb4817cc0ca0b4edb5c5ff1,1,41983,11329,852,3444,delivered,44.90,8.88,53.78,2.0000000000000000,f
68674,9cea4da315b929647107f229c6f8cfb7,1,52012,7995,845,4738,delivered,107.80,14.11,121.91,5.0000000000000000,f
68675,9cea6943c0d2ab67dc7bde8ab9b03f32,1,89520,15332,965,8889,delivered,149.90,27.35,177.25,1.00000000000000000000,f
68676,9ceb39f6dd30ca18e40696a0ea01d09a,1,47708,31879,782,18267,delivered,49.90,15.10,65.00,5.0000000000000000,f
68677,9ceb8ab5165cefecdddb546cb5a6362b,1,27269,27997,767,6389,delivered,120.00,18.09,138.09,4.0000000000000000,f
68678,9cee74c9ff8a65e8903b7435dd058557,1,3953,6723,736,6377,shipped,149.90,15.81,165.71,1.00000000000000000000,f
68679,9cef4f2469402d5f1aa5b5122441684c,1,17796,22670,597,6692,delivered,59.90,17.67,77.57,5.0000000000000000,f
68680,9cef759af57cfbaf537221a36730209f,1,54531,4076,525,5904,delivered,49.90,11.85,61.75,5.0000000000000000,f
68681,9cef7eef349dd605b870fce05c57765f,1,51869,11747,811,17642,shipped,122.99,18.74,141.73,1.00000000000000000000,f
68682,9cefab6270eb935eb96a97c56b8e7984,1,41714,24087,889,7570,delivered,330.00,20.19,350.19,4.0000000000000000,f
68683,9cf2f823cb22dff0461c3e5419f0a016,1,31880,23078,461,5120,delivered,89.90,11.24,101.14,5.0000000000000000,f
68684,9cf3e6427f5cd12f23c42946aec43412,1,26072,18026,762,16981,delivered,150.00,15.80,165.80,4.0000000000000000,f
68685,9cf42361b48443c7fcb636454703bf4a,1,40671,9421,719,5520,delivered,621.91,17.37,639.28,5.0000000000000000,f
68686,9cf566da5a3277749dbd61fa060e8110,1,21696,6648,515,18454,delivered,159.99,45.58,205.57,4.0000000000000000,f
68687,9cf5e2afa7553fb777a59471a72cd2bc,1,64949,4523,801,18550,delivered,69.00,26.56,95.56,3.0000000000000000,f
68688,9cf62f240f501435b77f4d448a2b5f39,1,9481,32361,766,2438,delivered,79.99,13.11,93.10,4.0000000000000000,f
68689,9cf677fc6e42f8256b310109fe5f2333,1,783,31700,648,18651,delivered,49.90,16.11,132.02,5.0000000000000000,f
68690,9cf677fc6e42f8256b310109fe5f2333,2,783,31700,648,18651,delivered,49.90,16.11,132.02,5.0000000000000000,f
68691,9cf68a98289ead1bb2175c2323255969,1,27351,7365,775,14844,delivered,49.90,17.60,202.50,1.00000000000000000000,f
68692,9cf68a98289ead1bb2175c2323255969,2,27351,7365,775,14844,delivered,49.90,17.60,202.50,1.00000000000000000000,f
68693,9cf68a98289ead1bb2175c2323255969,3,27351,7365,775,14844,delivered,49.90,17.60,202.50,1.00000000000000000000,f
68694,9cf6d08e57855a633b5c0c79258ee121,1,55584,8614,694,8846,delivered,49.00,17.64,133.28,2.0000000000000000,f
68695,9cf6d08e57855a633b5c0c79258ee121,2,55584,8614,694,8846,delivered,49.00,17.64,133.28,2.0000000000000000,f
68696,9cf6e3606af3b114428d4fed81663328,1,1893,14941,641,4898,delivered,69.90,12.83,82.73,1.00000000000000000000,f
68697,9cf7337281a128f4f29a2f476c733601,1,57257,7723,713,11867,delivered,69.20,47.01,116.21,5.0000000000000000,f
68698,9cf86370700477e2bf11be1e7f3d16e6,1,44375,7337,732,7969,delivered,198.90,16.14,215.04,4.0000000000000000,f
68699,9cf87e3ae70cd0293f458ffa3e531edb,1,67192,2234,709,13571,delivered,24.99,34.15,59.14,4.0000000000000000,f
68700,9cfa13a566f8072bb6af2c225db04e5f,1,23088,14177,907,,delivered,34.19,23.04,57.23,4.0000000000000000,f
68701,9cfc94a00cf39aa53d8f701fade170b9,1,70205,19357,505,4911,delivered,64.99,9.34,74.33,4.0000000000000000,f
68702,9cfde86ce7726cbb901e3dbb50be48df,1,6728,19036,746,4384,delivered,39.99,8.72,48.71,5.0000000000000000,f
68703,9cfec34f8256fbe0883789ae021eed0c,1,41917,13940,561,3091,delivered,59.90,7.78,125.36,5.0000000000000000,f
68704,9cfec34f8256fbe0883789ae021eed0c,2,41917,17417,561,3091,delivered,49.90,7.78,125.36,5.0000000000000000,f
68705,9cfee74db86dd5914edd7fdfd39559de,1,20740,8660,734,6642,delivered,198.00,18.64,433.28,4.0000000000000000,f
68706,9cfee74db86dd5914edd7fdfd39559de,2,20740,8660,734,6642,delivered,198.00,18.64,433.28,4.0000000000000000,f
68707,9cff15929217597cae032b555b2bed95,1,76828,10751,911,9742,delivered,139.00,29.50,168.50,5.0000000000000000,f
68708,9cff260db4eb043dedd6f2f62286c602,1,44481,22286,570,12779,delivered,99.00,25.97,124.97,5.0000000000000000,f
68709,9cffb1e19a2d93d7959976c5d5c11138,1,77634,9337,642,7177,delivered,195.63,27.69,223.32,5.0000000000000000,f
68710,9cffda8a5be9e20be381cc47ef5e8e00,1,46525,7316,697,8060,delivered,128.65,14.65,143.30,4.0000000000000000,f
68711,9cffe850c8bb0bd7c7e679d7779385c7,1,56799,9552,777,11147,delivered,34.00,21.15,55.15,4.0000000000000000,f
68712,9cfff951160cff8164e3eb826dd83dd8,1,45930,29697,491,942,delivered,89.90,9.00,98.90,5.0000000000000000,f
68713,9d007ac7c623e7e78d49d44d67152788,1,37805,13806,843,7910,delivered,49.90,18.23,68.13,3.0000000000000000,f
68714,9d00d5c50382768149ce030b6ab28fc5,1,10721,9662,635,5085,delivered,70.90,7.78,236.04,5.0000000000000000,f
68715,9d00d5c50382768149ce030b6ab28fc5,2,10721,9662,635,5085,delivered,70.90,7.78,236.04,5.0000000000000000,f
68716,9d00d5c50382768149ce030b6ab28fc5,3,10721,9662,635,5085,delivered,70.90,7.78,236.04,5.0000000000000000,f
68717,9d00e586fa5fcb774ed90678f734fb49,1,6750,2983,730,14492,delivered,79.00,17.80,96.80,5.0000000000000000,f
68718,9d00e5dd1d0a6dc258a09e9c90854357,1,10659,24796,375,16253,delivered,7.90,8.72,16.62,5.0000000000000000,f
68719,9d0124aca2d9127bf007c14447f3c375,1,69178,25263,658,1710,delivered,85.90,14.33,100.23,5.0000000000000000,f
68720,9d01fa0e65583ec53f3864ee0e73d015,1,7737,22113,775,6921,delivered,69.90,19.98,89.88,2.0000000000000000,f
68721,9d021928d872dccba86ce3e5358c29c1,1,77067,31123,808,2228,delivered,199.00,27.47,226.47,4.0000000000000000,f
68722,9d022e549f07ff2c4cfc5401f252f59d,1,10612,4528,928,18391,delivered,48.90,18.44,67.34,5.0000000000000000,f
68723,9d02a36395b93b35ec7f46d79ee3e8b9,1,63612,14069,760,12731,delivered,349.90,48.98,398.88,1.00000000000000000000,f
68724,9d033f810cbd1a45838c0d451bbae981,1,31519,5734,841,3456,delivered,104.90,12.07,116.97,5.0000000000000000,f
68725,9d03d999c1103e51b47e5dff3b2b7183,1,58835,12229,651,18512,delivered,72.90,16.27,178.34,5.0000000000000000,f
68726,9d03d999c1103e51b47e5dff3b2b7183,2,58835,12229,651,18512,delivered,72.90,16.27,178.34,5.0000000000000000,f
68727,9d047c83463a30fcc3f2b361d9a33d2f,1,88820,22376,827,9495,delivered,28.70,18.23,46.93,4.0000000000000000,f
68728,9d0516ad96d793d308cec3c5929ed649,1,84592,25309,718,10067,delivered,89.99,50.50,280.98,1.00000000000000000000,f
68729,9d0516ad96d793d308cec3c5929ed649,2,84592,25309,718,10067,delivered,89.99,50.50,280.98,1.00000000000000000000,f
68730,9d055ecc79e567092196d9511b113990,1,22659,10868,843,4027,delivered,106.90,0.00,106.90,5.0000000000000000,f
68731,9d078a66d307090b2efdaf4f656e885c,1,63181,13087,729,5256,delivered,99.90,13.72,113.62,5.0000000000000000,f
68732,9d08114eba8cc347f5073bc95311a728,1,54113,21010,774,8860,delivered,69.90,16.93,86.83,5.0000000000000000,f
68733,9d0815da498bdbe17d13752e2d3c991f,1,85414,10903,965,17641,delivered,46.90,18.43,65.33,5.0000000000000000,f
68734,9d0912814b7389806874b7dcc00a3870,1,67154,17533,560,6840,delivered,44.90,14.10,59.00,5.0000000000000000,f
68735,9d0ad9e3a6c8ade53a107a1008214396,1,28320,30425,616,10114,delivered,12.90,16.79,29.69,3.0000000000000000,f
68736,9d0c12dbf76bdf0cce437cc6128e0d55,1,78118,21261,712,7702,delivered,69.99,13.37,83.36,3.0000000000000000,f
68737,9d0ca265751868d6105b4e52c50125a9,1,53397,4399,957,6402,delivered,37.50,16.45,53.95,5.0000000000000000,f
68738,9d0cec155db79a9147a0d80e5c7927c0,1,37692,27545,726,7092,delivered,134.90,38.78,347.36,5.0000000000000000,f
68739,9d0cec155db79a9147a0d80e5c7927c0,2,37692,27545,726,7092,delivered,134.90,38.78,347.36,5.0000000000000000,f
68740,9d0dea2e11b3af0d11ba66eac116bc6c,1,83119,18543,811,11305,delivered,7.90,19.04,26.94,3.0000000000000000,f
68741,9d0e0cc4232165056ade2cc2d2bae530,1,94310,24401,794,6760,delivered,56.50,9.54,66.04,3.0000000000000000,f
68742,9d0e1b41a4281d12d3324e4b7635b21e,1,73449,6261,960,2183,delivered,64.90,18.25,83.15,5.0000000000000000,f
68743,9d0e743a98942852dc5092952b91b470,1,4730,5693,771,18918,delivered,89.99,16.39,106.38,5.0000000000000000,f
68744,9d0ead55b274d0c21fe95108b4b3ffe8,1,48656,22246,936,14975,delivered,137.77,16.06,153.83,1.00000000000000000000,f
68745,9d0f0078c553c192aa8fc946492dc08a,1,24241,24087,910,11126,delivered,330.00,21.22,351.22,5.0000000000000000,f
68746,9d0f89ac7841fe621cb103d22838fb80,1,48102,1989,863,5920,delivered,25.18,12.79,37.97,5.0000000000000000,f
68747,9d10088c30388865cc0ea9b722e5d775,1,89025,10731,767,5286,delivered,32.00,13.37,45.37,5.0000000000000000,f
68748,9d104772bdce3edf86e439b682078c3d,1,62688,15199,958,18931,delivered,112.49,18.89,131.38,5.0000000000000000,f
68749,9d107f7c71a717cfcccc479c9e300302,1,17486,14308,878,5379,delivered,107.90,14.12,122.02,5.0000000000000000,f
68750,9d10b455f195f1fd74ef4ce42acf747d,1,35755,31650,625,4528,delivered,21.90,13.37,35.27,5.0000000000000000,f
68751,9d112e41d85aec5101964866c4801784,1,64596,9461,609,17925,delivered,54.75,16.14,70.89,5.0000000000000000,f
68752,9d116cdcb1a5c14a35e00b7ad54914ee,1,79455,17317,453,6897,delivered,59.90,14.59,74.49,5.0000000000000000,f
68753,9d128b33292eb10e072f1eaacb9b07c4,1,11482,25895,959,18200,delivered,49.90,19.54,69.44,5.0000000000000000,f
68754,9d12e7d13379e3e2a600bfccb801604b,1,9064,5753,626,2902,delivered,329.90,67.40,397.30,5.0000000000000000,f
68755,9d138733c51598bbcd3ea81678facf91,1,38945,22513,950,5760,delivered,69.00,14.79,83.79,5.0000000000000000,f
68756,9d141b2bebc8cf4060d3fe3e0d2f0b8d,1,10904,5693,964,3941,delivered,79.99,7.82,87.81,5.0000000000000000,f
68757,9d14efbb0c50e58aa2098e5338df7575,1,28360,11915,602,5009,delivered,95.00,14.27,109.27,5.0000000000000000,f
68758,9d158e6d758e314a85584c5a6c9e5b8c,1,28847,22056,822,3535,delivered,93.90,14.75,108.65,4.0000000000000000,f
68759,9d1780c1dba60f1e3fc99e1072979110,1,88283,11029,807,4847,delivered,35.00,12.43,47.43,5.0000000000000000,f
68760,9d18163cf9d35e24677b08a21030866d,1,32443,9617,946,6407,delivered,39.99,19.47,59.46,5.0000000000000000,f
68761,9d19b33124e905478b868d1eb916a01a,1,37318,5014,810,4941,delivered,16.99,12.79,29.78,4.0000000000000000,f
68762,9d1a6308e1de0ec94620e9663d33dd7a,1,39695,14016,811,17314,delivered,29.99,15.23,45.22,4.0000000000000000,f
68763,9d1b185de3dfcc3ef01836acfbd1f7bf,1,12463,12731,426,11841,delivered,45.90,14.41,298.55,5.0000000000000000,f
68764,9d1b185de3dfcc3ef01836acfbd1f7bf,2,12463,32423,426,11841,delivered,129.90,48.03,298.55,5.0000000000000000,f
68765,9d1b185de3dfcc3ef01836acfbd1f7bf,3,12463,21148,426,11841,delivered,45.90,14.41,298.55,5.0000000000000000,f
68766,9d1b1e75d6e1113a2fa3151458f04ae5,1,18683,31008,838,5329,delivered,59.90,12.86,72.76,5.0000000000000000,f
68767,9d1cb025d19b5ad3a5bbd1fd6bda4aa5,1,77568,3831,909,3346,delivered,159.99,20.31,180.30,5.0000000000000000,f
68768,9d1e1148a27502fcc6fce14e7707a2a1,1,94861,2043,769,17109,delivered,119.90,15.59,135.49,4.0000000000000000,f
68769,9d1eb64210d5032e71bfef36f9796c53,1,68807,24043,750,9543,delivered,129.00,45.36,174.36,5.0000000000000000,f
68770,9d1f30c30b178f88dc63a40f36298ee3,1,44140,8545,440,5101,delivered,174.90,16.33,191.23,5.0000000000000000,f
68771,9d1f77072af56fc8c0390f8e6f055a9b,1,28590,6255,741,5166,delivered,213.90,13.00,226.90,1.00000000000000000000,f
68772,9d1f7d7ab032ff42d6c6b9491e83c18c,1,61027,21878,608,18164,delivered,12.50,14.10,26.60,4.0000000000000000,f
68773,9d213668c4ebe6456b23732ecb5e3dd0,1,47650,4034,863,4084,delivered,50.90,14.29,65.19,4.0000000000000000,f
68774,9d22a4e7760c64525433b46cd0cefe47,1,86649,6079,843,17933,delivered,22.89,15.23,38.12,1.00000000000000000000,f
68775,9d230d6d2c7b315e6420c9f2c0a85938,1,90467,20434,558,3061,delivered,21.50,7.78,146.40,5.0000000000000000,f
68776,9d230d6d2c7b315e6420c9f2c0a85938,2,90467,20434,558,3061,delivered,21.50,7.78,146.40,5.0000000000000000,f
68777,9d230d6d2c7b315e6420c9f2c0a85938,3,90467,20434,558,3061,delivered,21.50,7.78,146.40,5.0000000000000000,f
